label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
4,0.567597,0.522341,0.010000,0.539205,0.010000,0.500809,0.010000,0.460308,0.195252,0.087912,0.358038,0.304308,0.345477,0.178399,0.340581,0.085864,0.332560,0.010000,0.741653,0.478525,0.879099,0.512465,0.986374,0.537148,0.990000,0.556046,0.910115,0.522408,0.990000,0.578655,0.990000,0.619593,0.990000,0.652811,0.990000,0.530972,0.990000,0.545521,0.990000,0.558093,0.990000,0.566249
4,0.586721,0.538519,0.010000,0.510374,0.010000,0.477055,0.010000,0.443922,0.189149,0.047604,0.376089,0.266294,0.379047,0.124740,0.381024,0.013740,0.386023,0.010000,0.789441,0.492859,0.945597,0.538198,0.990000,0.572866,0.990000,0.593044,0.990000,0.513427,0.990000,0.537852,0.990000,0.547366,0.990000,0.568776,0.990000,0.619760,0.990000,0.669285,0.990000,0.694978,0.990000,0.726778
4,0.450551,0.670743,0.010000,0.728328,0.010000,0.700224,0.010000,0.682968,0.010000,0.239791,0.227829,0.433872,0.221672,0.295140,0.213118,0.194012,0.211624,0.100530,0.637996,0.659962,0.772173,0.721251,0.886003,0.769060,0.979172,0.811463,0.838567,0.666518,0.970850,0.708243,0.990000,0.741954,0.990000,0.770002,0.990000,0.686394,0.990000,0.706588,0.990000,0.725193,0.990000,0.744592
4,0.586981,0.712709,0.010000,0.663210,0.010000,0.596839,0.010000,0.541381,0.253238,0.167402,0.392023,0.435831,0.421505,0.298814,0.439583,0.185111,0.447733,0.086908,0.791349,0.682041,0.941658,0.730966,0.990000,0.775237,0.990000,0.812304,0.990000,0.736509,0.990000,0.791069,0.990000,0.831026,0.990000,0.867815,0.990000,0.780964,0.990000,0.809590,0.990000,0.836649,0.990000,0.859155
4,0.615185,0.425230,0.045690,0.311714,0.010000,0.249576,0.010000,0.202054,0.364236,0.010000,0.481217,0.162120,0.520097,0.040965,0.547556,0.010000,0.573177,0.010000,0.797815,0.403005,0.935298,0.460905,0.990000,0.499282,0.990000,0.536234,0.954373,0.506028,0.990000,0.575762,0.990000,0.630931,0.990000,0.685846,0.990000,0.536565,0.990000,0.577177,0.990000,0.608251,0.990000,0.630919
4,0.543834,0.317973,0.020831,0.221545,0.010000,0.169769,0.010000,0.118127,0.329807,0.010000,0.423068,0.089265,0.453545,0.010000,0.482436,0.010000,0.505885,0.010000,0.688248,0.344721,0.794035,0.418880,0.874445,0.476850,0.939156,0.526339,0.869112,0.358017,0.973041,0.408980,0.990000,0.440236,0.990000,0.478517,0.985795,0.420043,0.990000,0.456624,0.990000,0.487658,0.990000,0.504532
4,0.649226,0.625130,0.118826,0.715866,0.017788,0.702094,0.010000,0.682557,0.287960,0.279746,0.455363,0.442406,0.457664,0.327060,0.458632,0.232817,0.452720,0.162571,0.799052,0.582194,0.925979,0.604101,0.990000,0.623167,0.990000,0.638090,0.971926,0.585117,0.990000,0.603897,0.990000,0.627117,0.990000,0.644036,0.990000,0.578197,0.990000,0.581436,0.990000,0.587201,0.990000,0.582500
4,0.428237,0.505950,0.010000,0.640860,0.010000,0.602758,0.010000,0.574915,0.010000,0.136730,0.169571,0.303124,0.141701,0.158205,0.119692,0.044485,0.102113,0.010000,0.617513,0.434694,0.778201,0.455341,0.908514,0.474486,0.990000,0.489017,0.826312,0.429767,0.965080,0.454407,0.990000,0.470568,0.990000,0.481917,0.990000,0.410831,0.990000,0.399351,0.990000,0.400564,0.990000,0.392561
4,0.447442,0.467332,0.010000,0.239375,0.010000,0.141446,0.010000,0.058559,0.290830,0.010000,0.339258,0.152902,0.414320,0.014435,0.465418,0.010000,0.501727,0.010000,0.646812,0.500476,0.774634,0.603407,0.885739,0.691344,0.963714,0.753759,0.853402,0.586687,0.981605,0.671794,0.990000,0.733227,0.990000,0.782638,0.990000,0.683861,0.990000,0.758112,0.990000,0.805271,0.990000,0.843938
4,0.489861,0.343097,0.010000,0.332621,0.010000,0.299796,0.010000,0.273451,0.133245,0.010000,0.307066,0.116570,0.315972,0.010000,0.314340,0.010000,0.315834,0.010000,0.645230,0.356897,0.753557,0.426056,0.843673,0.482829,0.924107,0.522163,0.823720,0.365654,0.935337,0.419352,0.990000,0.453676,0.990000,0.490310,0.961514,0.416206,0.990000,0.457894,0.990000,0.498853,0.990000,0.522114
4,0.422430,0.515153,0.010000,0.632643,0.010000,0.616821,0.010000,0.608989,0.010000,0.084297,0.173201,0.271128,0.177267,0.119779,0.180240,0.010000,0.182179,0.010000,0.621337,0.465765,0.784821,0.504637,0.918922,0.535000,0.990000,0.558125,0.846786,0.446152,0.990000,0.462545,0.990000,0.485743,0.990000,0.496210,0.990000,0.445664,0.990000,0.435443,0.990000,0.419752,0.990000,0.411013
4,0.560576,0.426860,0.010000,0.528796,0.010000,0.501917,0.010000,0.475846,0.051058,0.059795,0.290241,0.234705,0.248769,0.101374,0.218026,0.010000,0.194463,0.010000,0.740489,0.338707,0.887676,0.348183,0.990000,0.349271,0.990000,0.351479,0.933652,0.308812,0.990000,0.297079,0.990000,0.289211,0.990000,0.286479,0.990000,0.317657,0.990000,0.292573,0.990000,0.279779,0.990000,0.262097
4,0.557779,0.600344,0.010000,0.810006,0.010000,0.807083,0.010000,0.809976,0.010000,0.216532,0.245359,0.395417,0.202448,0.245122,0.164833,0.123967,0.140463,0.021444,0.752499,0.557188,0.922732,0.596071,0.990000,0.632866,0.990000,0.659825,0.990000,0.446525,0.990000,0.438739,0.990000,0.419283,0.990000,0.414577,0.990000,0.467604,0.990000,0.460611,0.990000,0.453952,0.990000,0.448704
4,0.577142,0.337162,0.010000,0.195595,0.010000,0.128141,0.010000,0.072246,0.260106,0.010000,0.415778,0.051134,0.440192,0.010000,0.459096,0.010000,0.474702,0.010000,0.763045,0.365220,0.882388,0.460881,0.983410,0.525372,0.990000,0.583496,0.938828,0.451628,0.990000,0.544693,0.990000,0.608369,0.990000,0.668503,0.990000,0.528583,0.990000,0.608502,0.990000,0.658552,0.990000,0.703079
4,0.530829,0.582710,0.010000,0.768331,0.010000,0.747890,0.010000,0.734773,0.010000,0.166387,0.232386,0.371835,0.194505,0.214559,0.166261,0.095277,0.133546,0.010000,0.727249,0.554889,0.897604,0.604075,0.990000,0.644800,0.990000,0.678254,0.969239,0.463091,0.990000,0.470659,0.990000,0.471830,0.990000,0.475493,0.990000,0.466139,0.990000,0.466294,0.990000,0.463450,0.990000,0.457706
4,0.350628,0.751527,0.010000,0.847674,0.010000,0.829344,0.010000,0.815224,0.010000,0.338486,0.130118,0.526560,0.125775,0.386677,0.131234,0.278141,0.130219,0.185289,0.532314,0.702840,0.683378,0.732983,0.810286,0.768647,0.903898,0.790216,0.738598,0.702437,0.876774,0.727603,0.982745,0.749767,0.990000,0.770419,0.909504,0.709909,0.990000,0.717973,0.990000,0.727791,0.990000,0.737553
4,0.409195,0.675978,0.010000,0.455567,0.010000,0.374969,0.010000,0.303789,0.236692,0.097330,0.302426,0.375363,0.352038,0.245430,0.387016,0.143654,0.423782,0.052974,0.572783,0.747251,0.681622,0.860784,0.757111,0.947430,0.824384,0.990000,0.797561,0.786079,0.923401,0.847864,0.990000,0.893921,0.990000,0.935570,0.901252,0.921409,0.990000,0.990000,0.990000,0.990000,0.990000,0.990000
4,0.336614,0.670967,0.010000,0.733430,0.010000,0.701799,0.010000,0.665759,0.010000,0.237882,0.121232,0.439404,0.122847,0.303181,0.123835,0.194178,0.122907,0.097036,0.536125,0.608285,0.689380,0.630332,0.810185,0.642383,0.907267,0.658438,0.725284,0.664096,0.853763,0.716796,0.957871,0.758468,0.990000,0.795126,0.896948,0.680429,0.990000,0.713211,0.990000,0.744753,0.990000,0.761887
4,0.326519,0.703002,0.010000,0.613748,0.010000,0.553781,0.010000,0.501220,0.010000,0.135738,0.120083,0.414247,0.134207,0.271550,0.141337,0.159641,0.145879,0.062245,0.523526,0.686889,0.669301,0.753384,0.785329,0.812149,0.883030,0.856308,0.726553,0.745439,0.858708,0.810824,0.954576,0.862342,0.990000,0.906803,0.880415,0.818011,0.990000,0.865416,0.990000,0.902212,0.990000,0.936575
4,0.431315,0.582324,0.010000,0.790400,0.010000,0.796865,0.010000,0.804154,0.010000,0.309070,0.191119,0.444051,0.158032,0.326346,0.138436,0.236133,0.114655,0.159863,0.569711,0.479633,0.703701,0.467828,0.809518,0.450692,0.895715,0.438581,0.746679,0.462216,0.868308,0.454275,0.957617,0.450635,0.990000,0.445477,0.884014,0.457708,0.988887,0.447934,0.990000,0.438159,0.990000,0.430726
4,0.634940,0.360361,0.025571,0.241011,0.010000,0.195734,0.010000,0.140975,0.300524,0.010000,0.458444,0.082181,0.473289,0.010000,0.483972,0.010000,0.492360,0.010000,0.811734,0.385940,0.930016,0.474449,0.990000,0.541598,0.990000,0.601379,0.986608,0.456994,0.990000,0.540534,0.990000,0.595639,0.990000,0.656461,0.990000,0.500290,0.990000,0.551853,0.990000,0.590506,0.990000,0.618526
4,0.339598,0.695602,0.010000,0.468553,0.010000,0.382845,0.010000,0.304530,0.071082,0.077234,0.182488,0.359144,0.219506,0.217206,0.241159,0.105156,0.265973,0.010000,0.537720,0.748587,0.655631,0.851890,0.763697,0.941484,0.836417,0.990000,0.730711,0.836091,0.848416,0.933224,0.938366,0.990000,0.990000,0.990000,0.880910,0.936509,0.990000,0.990000,0.990000,0.990000,0.990000,0.990000
4,0.409662,0.720622,0.010000,0.800143,0.010000,0.779923,0.010000,0.755012,0.010000,0.252168,0.159637,0.457971,0.161621,0.304523,0.154151,0.178107,0.153622,0.074856,0.623242,0.654981,0.797438,0.687882,0.934590,0.707908,0.990000,0.736618,0.851762,0.694524,0.990000,0.744235,0.990000,0.784375,0.990000,0.818102,0.990000,0.726474,0.990000,0.769289,0.990000,0.799198,0.990000,0.823776
4,0.407206,0.621968,0.010000,0.455139,0.010000,0.392741,0.010000,0.329859,0.166496,0.029338,0.266950,0.294006,0.317273,0.152503,0.365984,0.034723,0.399702,0.010000,0.616830,0.662617,0.757399,0.764368,0.865534,0.850914,0.950887,0.918321,0.854637,0.696424,0.990000,0.750577,0.990000,0.799448,0.990000,0.829677,0.990000,0.789778,0.990000,0.831074,0.990000,0.860656,0.990000,0.891502
4,0.413977,0.397988,0.010000,0.462400,0.010000,0.439411,0.010000,0.409517,0.033132,0.010000,0.202149,0.188713,0.193297,0.054610,0.180366,0.010000,0.181799,0.010000,0.590143,0.326546,0.733473,0.336805,0.852797,0.345504,0.945117,0.353972,0.780963,0.314947,0.911465,0.313324,0.990000,0.307775,0.990000,0.300121,0.924973,0.395076,0.990000,0.426418,0.990000,0.447158,0.990000,0.472231
4,0.651234,0.585111,0.010000,0.852362,0.010000,0.865250,0.010000,0.881506,0.012723,0.267162,0.305021,0.412866,0.241785,0.267809,0.184683,0.158127,0.143786,0.057756,0.850315,0.478150,0.990000,0.466921,0.990000,0.453336,0.990000,0.445081,0.990000,0.385866,0.990000,0.346497,0.990000,0.318419,0.990000,0.291525,0.990000,0.425711,0.990000,0.421045,0.990000,0.412401,0.990000,0.399627
4,0.426455,0.413507,0.010000,0.395143,0.010000,0.338361,0.010000,0.285927,0.050292,0.010000,0.210788,0.171023,0.209510,0.034598,0.201747,0.010000,0.199950,0.010000,0.598183,0.420866,0.729801,0.497240,0.832357,0.563482,0.911355,0.607163,0.807878,0.413907,0.937682,0.458915,0.990000,0.488781,0.990000,0.517678,0.966553,0.444363,0.990000,0.455315,0.990000,0.468713,0.990000,0.477696
4,0.637264,0.694171,0.010000,0.724415,0.010000,0.667333,0.010000,0.614694,0.254327,0.177112,0.413623,0.442625,0.428666,0.295285,0.429255,0.171277,0.443570,0.079881,0.838434,0.648865,0.990000,0.688415,0.990000,0.721062,0.990000,0.749866,0.990000,0.623783,0.990000,0.635678,0.990000,0.637576,0.990000,0.643084,0.990000,0.703140,0.990000,0.720697,0.990000,0.745928,0.990000,0.758911
4,0.456473,0.536307,0.010000,0.604475,0.010000,0.577621,0.010000,0.544781,0.095934,0.144270,0.246843,0.325591,0.242165,0.189009,0.247223,0.084386,0.243632,0.010000,0.637226,0.483609,0.782224,0.506386,0.903309,0.526279,0.990000,0.538551,0.834276,0.475169,0.962004,0.492347,0.990000,0.509403,0.990000,0.513877,0.987054,0.503871,0.990000,0.505849,0.990000,0.498793,0.990000,0.502278
4,0.669573,0.536013,0.068220,0.524586,0.010000,0.469619,0.010000,0.429087,0.304037,0.097590,0.458464,0.295230,0.451257,0.163233,0.454024,0.066027,0.444205,0.010000,0.854011,0.517605,0.990000,0.562008,0.990000,0.603007,0.990000,0.636270,0.990000,0.573361,0.990000,0.637850,0.990000,0.689618,0.990000,0.727317,0.990000,0.589359,0.990000,0.608245,0.990000,0.630642,0.990000,0.650376
4,0.432369,0.302463,0.010000,0.465627,0.010000,0.453914,0.010000,0.444493,0.010000,0.012487,0.182576,0.141124,0.135483,0.026622,0.104804,0.010000,0.076659,0.010000,0.597407,0.246331,0.733401,0.258343,0.844965,0.266930,0.932960,0.272483,0.773473,0.198176,0.904619,0.193420,0.990000,0.191530,0.990000,0.194362,0.917149,0.194873,0.990000,0.181416,0.990000,0.176349,0.990000,0.162832
4,0.670022,0.744693,0.012264,0.680311,0.010000,0.636580,0.010000,0.593889,0.319391,0.231650,0.492860,0.462859,0.515373,0.321922,0.538042,0.209801,0.556152,0.121178,0.878133,0.734252,0.990000,0.801305,0.990000,0.859856,0.990000,0.897780,0.990000,0.760969,0.990000,0.795976,0.990000,0.822218,0.990000,0.849028,0.990000,0.837823,0.990000,0.873229,0.990000,0.891216,0.990000,0.910326
4,0.534633,0.763824,0.010000,0.794265,0.010000,0.759670,0.010000,0.730248,0.153184,0.338555,0.329185,0.538541,0.316759,0.410429,0.305879,0.314654,0.300153,0.226160,0.718381,0.705361,0.858171,0.727955,0.971576,0.747555,0.990000,0.765986,0.892715,0.757962,0.990000,0.805788,0.990000,0.840258,0.990000,0.867984,0.990000,0.780712,0.990000,0.805831,0.990000,0.818924,0.990000,0.833903
4,0.544820,0.491266,0.010000,0.318889,0.010000,0.244432,0.010000,0.169961,0.173293,0.010000,0.359229,0.170101,0.374872,0.021218,0.393726,0.010000,0.402893,0.010000,0.748845,0.515943,0.887069,0.609754,0.990000,0.683207,0.990000,0.749023,0.971974,0.555150,0.990000,0.601831,0.990000,0.647133,0.990000,0.678412,0.990000,0.682123,0.990000,0.748707,0.990000,0.801175,0.990000,0.850666
4,0.634751,0.394678,0.010000,0.298565,0.010000,0.247109,0.010000,0.195381,0.254531,0.010000,0.443433,0.117788,0.452724,0.010000,0.456285,0.010000,0.462962,0.010000,0.807636,0.424482,0.926216,0.518189,0.990000,0.595651,0.990000,0.658571,0.990000,0.440748,0.990000,0.482514,0.990000,0.522499,0.990000,0.557438,0.990000,0.508116,0.990000,0.551468,0.990000,0.580285,0.990000,0.605351
4,0.478269,0.436681,0.010000,0.603009,0.010000,0.597704,0.010000,0.592632,0.035973,0.073646,0.236650,0.235137,0.228663,0.098018,0.212329,0.010000,0.205586,0.010000,0.661220,0.333698,0.812091,0.330671,0.935228,0.324283,0.990000,0.318375,0.860900,0.356964,0.990000,0.368076,0.990000,0.390131,0.990000,0.401861,0.990000,0.314769,0.990000,0.290708,0.990000,0.276772,0.990000,0.263909
4,0.441371,0.675362,0.010000,0.750801,0.010000,0.723833,0.010000,0.704335,0.063096,0.340592,0.222872,0.493361,0.212435,0.380764,0.192548,0.288143,0.179037,0.212489,0.589837,0.659972,0.705468,0.705497,0.803380,0.741474,0.888653,0.766015,0.766161,0.633045,0.878652,0.663638,0.965281,0.691200,0.990000,0.713444,0.902910,0.604587,0.990000,0.589436,0.990000,0.575875,0.990000,0.568230
4,0.367625,0.549892,0.010000,0.359339,0.010000,0.292611,0.010000,0.227153,0.214046,0.056304,0.281721,0.293858,0.341850,0.182702,0.377558,0.101363,0.414256,0.031387,0.546546,0.566074,0.657073,0.645659,0.742378,0.702439,0.817984,0.747781,0.691262,0.663814,0.786271,0.734199,0.855161,0.801167,0.920813,0.851639,0.803679,0.745464,0.888759,0.802728,0.959816,0.856608,0.990000,0.893574
4,0.607865,0.513363,0.090031,0.714418,0.010000,0.719960,0.010000,0.719783,0.172536,0.252645,0.374709,0.368111,0.353777,0.255710,0.332030,0.162419,0.316771,0.080271,0.748333,0.417718,0.884510,0.394358,0.990000,0.383299,0.990000,0.375420,0.929950,0.393192,0.990000,0.391113,0.990000,0.388582,0.990000,0.382872,0.990000,0.388686,0.990000,0.378475,0.990000,0.365592,0.990000,0.359699
4,0.517214,0.425739,0.010000,0.467824,0.010000,0.438447,0.010000,0.407169,0.053454,0.010000,0.279017,0.157062,0.284345,0.010000,0.292542,0.010000,0.292892,0.010000,0.736191,0.356033,0.908207,0.388032,0.990000,0.404253,0.990000,0.424195,0.972410,0.374315,0.990000,0.392971,0.990000,0.405096,0.990000,0.411085,0.990000,0.471367,0.990000,0.507345,0.990000,0.545790,0.990000,0.568752
4,0.625113,0.312302,0.010000,0.288348,0.010000,0.240335,0.010000,0.194823,0.305111,0.010000,0.441485,0.062749,0.464415,0.010000,0.480238,0.010000,0.489891,0.010000,0.788265,0.329550,0.914314,0.410044,0.990000,0.471371,0.990000,0.528411,0.984381,0.354825,0.990000,0.422662,0.990000,0.478399,0.990000,0.516570,0.990000,0.368746,0.990000,0.397771,0.990000,0.426292,0.990000,0.443477
4,0.676702,0.526009,0.010000,0.302866,0.010000,0.230213,0.010000,0.156802,0.342110,0.010000,0.507315,0.166958,0.539499,0.010609,0.565883,0.010000,0.587145,0.010000,0.861771,0.596484,0.982788,0.735029,0.990000,0.834796,0.990000,0.929214,0.990000,0.642152,0.990000,0.719820,0.990000,0.773839,0.990000,0.824384,0.990000,0.733504,0.990000,0.781556,0.990000,0.818039,0.990000,0.847679
4,0.451293,0.321389,0.010000,0.326526,0.010000,0.278190,0.010000,0.232538,0.010000,0.010000,0.191727,0.037597,0.191320,0.010000,0.177319,0.010000,0.177584,0.010000,0.666073,0.283184,0.835861,0.332075,0.968808,0.371299,0.990000,0.407994,0.899713,0.287036,0.990000,0.309560,0.990000,0.333844,0.990000,0.346201,0.990000,0.360806,0.990000,0.391145,0.990000,0.416052,0.990000,0.435068
4,0.500844,0.493210,0.010000,0.315521,0.010000,0.238929,0.010000,0.174738,0.250317,0.010000,0.344645,0.167879,0.388250,0.024388,0.416224,0.010000,0.444310,0.010000,0.711540,0.518649,0.851561,0.617154,0.962483,0.689474,0.990000,0.752434,0.924889,0.594718,0.990000,0.668876,0.990000,0.723672,0.990000,0.771394,0.990000,0.672305,0.990000,0.710987,0.990000,0.744407,0.990000,0.777096
4,0.523620,0.479529,0.010000,0.402829,0.010000,0.351904,0.010000,0.309862,0.216409,0.014545,0.354662,0.223967,0.366452,0.096417,0.370968,0.010000,0.384686,0.010000,0.707887,0.452113,0.849293,0.497401,0.958237,0.534962,0.990000,0.562324,0.884821,0.521040,0.990000,0.560368,0.990000,0.596180,0.990000,0.622693,0.990000,0.581457,0.990000,0.618524,0.990000,0.645052,0.990000,0.665151
4,0.359514,0.491414,0.010000,0.320302,0.010000,0.261881,0.010000,0.204265,0.135070,0.010000,0.235648,0.205485,0.260551,0.079900,0.285936,0.010000,0.310457,0.010000,0.544529,0.508838,0.655598,0.591765,0.755798,0.652487,0.829702,0.703429,0.731570,0.557042,0.849026,0.606793,0.940560,0.642511,0.990000,0.673674,0.835162,0.685320,0.927636,0.750041,0.990000,0.804705,0.990000,0.840712
4,0.452108,0.340705,0.010000,0.548791,0.010000,0.547116,0.010000,0.549029,0.010000,0.061395,0.174326,0.197601,0.129545,0.078036,0.086217,0.010000,0.053973,0.010000,0.616924,0.276073,0.756766,0.289979,0.874429,0.301329,0.968675,0.303041,0.800791,0.203692,0.928798,0.185394,0.990000,0.179020,0.990000,0.173179,0.959009,0.202242,0.990000,0.202389,0.990000,0.196153,0.990000,0.182963
4,0.653975,0.774286,0.010000,0.982122,0.010000,0.982965,0.010000,0.987652,0.119983,0.393927,0.379596,0.565272,0.346831,0.420121,0.329445,0.302529,0.315293,0.200289,0.844499,0.738780,0.990000,0.781360,0.990000,0.815839,0.990000,0.849182,0.990000,0.651934,0.990000,0.646192,0.990000,0.649868,0.990000,0.643323,0.990000,0.678906,0.990000,0.692164,0.990000,0.699301,0.990000,0.708163
4,0.670712,0.327345,0.164312,0.390347,0.067376,0.359492,0.010000,0.323898,0.255397,0.010000,0.451729,0.155840,0.430676,0.042379,0.405801,0.010000,0.388880,0.010000,0.822367,0.257481,0.947758,0.266013,0.990000,0.265939,0.990000,0.272930,0.990000,0.252296,0.990000,0.248311,0.990000,0.241878,0.990000,0.243271,0.990000,0.297143,0.990000,0.312042,0.990000,0.319118,0.990000,0.325988
4,0.452121,0.677702,0.010000,0.510795,0.010000,0.449264,0.010000,0.402251,0.243942,0.214354,0.350466,0.421040,0.388727,0.312594,0.421152,0.231787,0.443036,0.159213,0.612403,0.695812,0.726822,0.762379,0.813160,0.811694,0.882159,0.855985,0.768210,0.760145,0.866273,0.817475,0.943159,0.854295,0.990000,0.890613,0.864397,0.857754,0.947656,0.910413,0.990000,0.952658,0.990000,0.987567
4,0.604115,0.500333,0.086454,0.316157,0.010376,0.241996,0.010000,0.175647,0.395782,0.010000,0.477245,0.237956,0.498165,0.114344,0.524305,0.024254,0.541631,0.010000,0.758938,0.542516,0.855823,0.626011,0.936832,0.699676,0.990000,0.755117,0.941877,0.576643,0.990000,0.625709,0.990000,0.661672,0.990000,0.696003,0.990000,0.695501,0.990000,0.768002,0.990000,0.814969,0.990000,0.863945
4,0.363374,0.724995,0.010000,0.647302,0.010000,0.594788,0.010000,0.544373,0.086902,0.284475,0.215091,0.480909,0.227131,0.361457,0.247041,0.273830,0.253707,0.191653,0.526615,0.735892,0.642066,0.807452,0.732095,0.868862,0.804777,0.910084,0.695409,0.791549,0.796882,0.859241,0.869915,0.903033,0.943746,0.950566,0.826347,0.834580,0.928845,0.872352,0.990000,0.900161,0.990000,0.930814
4,0.343660,0.340979,0.010000,0.300160,0.010000,0.235944,0.010000,0.170684,0.010000,0.010000,0.126484,0.061453,0.143584,0.010000,0.157852,0.010000,0.161105,0.010000,0.537937,0.350106,0.684574,0.433934,0.795198,0.501705,0.892080,0.561981,0.786739,0.312056,0.932952,0.334067,0.990000,0.343971,0.990000,0.361049,0.943575,0.383718,0.990000,0.405719,0.990000,0.420665,0.990000,0.440929
4,0.621171,0.553461,0.010000,0.785791,0.010000,0.789922,0.010000,0.792790,0.049445,0.162385,0.300353,0.352351,0.257682,0.198777,0.227069,0.080713,0.197523,0.010000,0.813858,0.427222,0.988139,0.402370,0.990000,0.392097,0.990000,0.376373,0.990000,0.365328,0.990000,0.335659,0.990000,0.305793,0.990000,0.279703,0.990000,0.381984,0.990000,0.347457,0.990000,0.328487,0.990000,0.306690
4,0.582413,0.387995,0.037049,0.286673,0.010000,0.231143,0.010000,0.181371,0.305372,0.010000,0.434880,0.137724,0.456049,0.027485,0.470198,0.010000,0.489951,0.010000,0.734316,0.409935,0.840087,0.492442,0.923931,0.551276,0.990000,0.603391,0.918221,0.428579,0.990000,0.471470,0.990000,0.512867,0.990000,0.541839,0.990000,0.504660,0.990000,0.545199,0.990000,0.572555,0.990000,0.604061
4,0.363074,0.583002,0.010000,0.584447,0.010000,0.551317,0.010000,0.524392,0.062092,0.186736,0.198417,0.368215,0.206779,0.247958,0.221153,0.155803,0.231421,0.073080,0.537052,0.547635,0.659695,0.584694,0.766095,0.619995,0.851703,0.643274,0.705233,0.588158,0.809982,0.633113,0.896244,0.670969,0.971911,0.707352,0.844072,0.608090,0.952519,0.629314,0.990000,0.642591,0.990000,0.654884
4,0.582000,0.654494,0.010000,0.576634,0.010000,0.512847,0.010000,0.460266,0.227467,0.175757,0.390846,0.401180,0.404707,0.266031,0.409349,0.167474,0.410888,0.079735,0.770804,0.635179,0.905769,0.688764,0.990000,0.726233,0.990000,0.756268,0.949626,0.690011,0.990000,0.745085,0.990000,0.779244,0.990000,0.815917,0.990000,0.761372,0.990000,0.802987,0.990000,0.839839,0.990000,0.861256
4,0.330059,0.340717,0.010000,0.124005,0.010000,0.034545,0.010000,0.010000,0.088964,0.010000,0.200912,0.010000,0.269177,0.010000,0.320915,0.010000,0.365200,0.010000,0.515057,0.420820,0.635093,0.553862,0.732572,0.656123,0.803993,0.751143,0.783013,0.458777,0.927215,0.531449,0.990000,0.585533,0.990000,0.630927,0.923005,0.588868,0.990000,0.664062,0.990000,0.723027,0.990000,0.774106
4,0.516337,0.471273,0.010000,0.311561,0.010000,0.238126,0.010000,0.168246,0.259183,0.010000,0.358005,0.184640,0.388964,0.054382,0.402513,0.010000,0.422577,0.010000,0.685350,0.512022,0.790485,0.607089,0.882505,0.683549,0.954854,0.748717,0.864614,0.576057,0.961915,0.663484,0.990000,0.733311,0.990000,0.788894,0.990000,0.615267,0.990000,0.654930,0.990000,0.693641,0.990000,0.714922
4,0.454132,0.690895,0.010000,0.722803,0.010000,0.685238,0.010000,0.644294,0.010000,0.162889,0.197291,0.413155,0.185324,0.256926,0.173195,0.130888,0.169268,0.026400,0.674101,0.642327,0.848820,0.688601,0.985898,0.727187,0.990000,0.755147,0.898374,0.692769,0.990000,0.755426,0.990000,0.793076,0.990000,0.832796,0.990000,0.723096,0.990000,0.749943,0.990000,0.768292,0.990000,0.780380
4,0.387839,0.299517,0.010000,0.308919,0.010000,0.265872,0.010000,0.221384,0.010000,0.010000,0.158900,0.055482,0.152864,0.010000,0.149214,0.010000,0.143078,0.010000,0.577672,0.253105,0.736026,0.279413,0.853621,0.302401,0.956972,0.321390,0.773235,0.303428,0.904212,0.355620,0.990000,0.404613,0.990000,0.436459,0.948260,0.288994,0.990000,0.288896,0.990000,0.286941,0.990000,0.279651
4,0.400776,0.300096,0.010000,0.080439,0.010000,0.010000,0.010000,0.010000,0.191355,0.010000,0.277437,0.010000,0.333668,0.010000,0.379457,0.010000,0.417340,0.010000,0.587240,0.367360,0.691927,0.485396,0.786031,0.582433,0.856249,0.666425,0.812806,0.416129,0.941523,0.496549,0.990000,0.549642,0.990000,0.604472,0.955298,0.523975,0.990000,0.586368,0.990000,0.626065,0.990000,0.667247
4,0.419263,0.604947,0.010000,0.733288,0.010000,0.710716,0.010000,0.681349,0.010000,0.255676,0.166126,0.433043,0.124604,0.314431,0.093483,0.217776,0.066248,0.133947,0.586509,0.519823,0.726499,0.513134,0.841188,0.515971,0.932423,0.518349,0.771916,0.505187,0.893573,0.506832,0.990000,0.509898,0.990000,0.511242,0.909808,0.479075,0.990000,0.449768,0.990000,0.432566,0.990000,0.420919
4,0.661876,0.313696,0.010000,0.328922,0.010000,0.297038,0.010000,0.261158,0.266438,0.010000,0.445139,0.062689,0.442423,0.010000,0.442940,0.010000,0.441980,0.010000,0.860081,0.290637,0.990000,0.352861,0.990000,0.390533,0.990000,0.429501,0.990000,0.320781,0.990000,0.372089,0.990000,0.408254,0.990000,0.441129,0.990000,0.333103,0.990000,0.349328,0.990000,0.365050,0.990000,0.369077
4,0.522818,0.580419,0.010000,0.465136,0.010000,0.385731,0.010000,0.325269,0.222533,0.026953,0.350220,0.290419,0.375040,0.146466,0.391969,0.034167,0.405448,0.010000,0.726110,0.589724,0.857860,0.665349,0.973416,0.729965,0.990000,0.786817,0.925715,0.647389,0.990000,0.715147,0.990000,0.774945,0.990000,0.816649,0.990000,0.684539,0.990000,0.717908,0.990000,0.737752,0.990000,0.756475
