label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
4,0.471655,0.741894,0.010000,0.670600,0.010000,0.621394,0.010000,0.575402,0.162709,0.287327,0.309652,0.506080,0.324403,0.386715,0.334762,0.292654,0.344508,0.211001,0.620931,0.761933,0.730471,0.840499,0.817553,0.903000,0.891099,0.944972,0.803170,0.792320,0.908862,0.840637,0.990000,0.877264,0.990000,0.908274,0.935730,0.836741,0.990000,0.873028,0.990000,0.898919,0.990000,0.920938
0,0.375596,0.717538,0.010000,0.709142,0.095825,0.631619,0.186557,0.569838,0.266799,0.513869,0.327139,0.728829,0.463268,0.771856,0.565451,0.813374,0.663825,0.844633,0.569433,0.661127,0.727150,0.699364,0.853797,0.727973,0.953262,0.749817,0.785238,0.656549,0.932600,0.672463,0.990000,0.677455,0.990000,0.690841,0.945396,0.686697,0.990000,0.674226,0.990000,0.660592,0.990000,0.658598
3,0.416900,0.618226,0.010000,0.726631,0.010000,0.714560,0.010000,0.705620,0.010000,0.693058,0.162567,0.423520,0.136021,0.296256,0.103923,0.204024,0.083831,0.119165,0.357368,0.357720,0.329080,0.212521,0.304814,0.100061,0.281025,0.015974,0.624280,0.360510,0.635395,0.237886,0.650059,0.139366,0.651578,0.053316,0.779816,0.425454,0.769896,0.312051,0.763428,0.221751,0.760146,0.152874
2,0.641965,0.725431,0.280751,0.689110,0.404151,0.656778,0.512485,0.630108,0.608144,0.609068,0.479861,0.457959,0.509837,0.321909,0.539520,0.208954,0.561226,0.121628,0.704340,0.436246,0.745624,0.284708,0.785583,0.163547,0.809818,0.064482,0.990000,0.788819,0.990000,0.857990,0.990000,0.912716,0.990000,0.952189,0.990000,0.852352,0.990000,0.907584,0.990000,0.950575,0.990000,0.984047
1,0.487766,0.740568,0.128011,0.781712,0.221742,0.703198,0.302768,0.632012,0.375674,0.565183,0.224316,0.525536,0.205833,0.389381,0.180477,0.276690,0.161133,0.185364,0.669239,0.703594,0.822378,0.752883,0.946945,0.792923,0.990000,0.824593,0.892442,0.637417,0.990000,0.624572,0.990000,0.628165,0.990000,0.623930,0.990000,0.685255,0.990000,0.702077,0.990000,0.716021,0.990000,0.724511
1,0.489523,0.533281,0.146102,0.605173,0.238378,0.526871,0.318441,0.460549,0.383665,0.399843,0.223338,0.353755,0.187498,0.221831,0.156094,0.115756,0.132502,0.031038,0.662109,0.495707,0.806510,0.542809,0.916670,0.575906,0.990000,0.598538,0.859236,0.403550,0.990000,0.392578,0.990000,0.383995,0.990000,0.373719,0.990000,0.430699,0.990000,0.428636,0.990000,0.417501,0.990000,0.420786
4,0.418885,0.696259,0.010000,0.729728,0.010000,0.688193,0.010000,0.657551,0.027424,0.250585,0.204411,0.465920,0.201944,0.337858,0.205277,0.232452,0.207714,0.143105,0.598113,0.627045,0.750290,0.645488,0.869083,0.661262,0.963185,0.671718,0.790464,0.661676,0.919207,0.692979,0.990000,0.720000,0.990000,0.742347,0.945594,0.690788,0.990000,0.720842,0.990000,0.736831,0.990000,0.746607
3,0.563949,0.472352,0.010000,0.411645,0.010000,0.362704,0.010000,0.321376,0.010000,0.291619,0.401145,0.238943,0.415087,0.110423,0.419724,0.020685,0.433098,0.010000,0.609522,0.219586,0.633305,0.089142,0.655508,0.010000,0.674418,0.010000,0.805369,0.294057,0.832080,0.174299,0.861724,0.087495,0.878637,0.010000,0.969226,0.404783,0.990000,0.312580,0.990000,0.236969,0.990000,0.176079
1,0.587053,0.496873,0.227615,0.393152,0.346074,0.351268,0.444166,0.304665,0.528728,0.266265,0.435791,0.218145,0.473585,0.083275,0.505157,0.010000,0.528384,0.010000,0.786936,0.484727,0.936960,0.542256,0.990000,0.590646,0.990000,0.631073,0.971868,0.573565,0.990000,0.640135,0.990000,0.701072,0.990000,0.743437,0.990000,0.609602,0.990000,0.628182,0.990000,0.650599,0.990000,0.661382
0,0.550676,0.697199,0.142161,0.802482,0.228557,0.691343,0.310218,0.592413,0.377222,0.512348,0.499305,0.736235,0.662949,0.751036,0.786750,0.769317,0.888719,0.787073,0.747038,0.586983,0.929092,0.584740,0.990000,0.587387,0.990000,0.585811,0.979274,0.576025,0.990000,0.598895,0.990000,0.609929,0.990000,0.621487,0.990000,0.562333,0.990000,0.564599,0.990000,0.560164,0.990000,0.561539
2,0.606082,0.461719,0.328639,0.334661,0.431220,0.310816,0.513986,0.281588,0.584497,0.268629,0.512992,0.215557,0.548278,0.107747,0.582679,0.018962,0.605570,0.010000,0.697489,0.240638,0.752157,0.126517,0.794334,0.036703,0.824854,0.010000,0.919246,0.558170,0.990000,0.624311,0.990000,0.671052,0.990000,0.709199,0.990000,0.648387,0.990000,0.713825,0.990000,0.760111,0.990000,0.798995
2,0.496886,0.568764,0.108581,0.459549,0.248998,0.449847,0.377065,0.452639,0.483493,0.447642,0.368201,0.232656,0.431999,0.091543,0.482369,0.010000,0.521353,0.010000,0.619175,0.263087,0.696362,0.105963,0.757616,0.010000,0.805172,0.010000,0.935919,0.682420,0.990000,0.763560,0.990000,0.822197,0.990000,0.868812,0.990000,0.791380,0.990000,0.852265,0.990000,0.906062,0.990000,0.944956
1,0.509800,0.652001,0.153643,0.576358,0.273188,0.546145,0.381405,0.514712,0.475163,0.490954,0.365880,0.372198,0.409812,0.239716,0.441496,0.130751,0.476949,0.046067,0.686659,0.688155,0.810969,0.787161,0.914561,0.860133,0.989218,0.926566,0.891571,0.748301,0.990000,0.827933,0.990000,0.890184,0.990000,0.940977,0.990000,0.805789,0.990000,0.861448,0.990000,0.907091,0.990000,0.948691
3,0.338343,0.379444,0.010000,0.338424,0.010000,0.285883,0.010000,0.246962,0.010000,0.203307,0.143278,0.090840,0.166123,0.010000,0.194154,0.010000,0.207583,0.010000,0.366156,0.053355,0.386505,0.010000,0.403205,0.010000,0.419133,0.010000,0.639410,0.126836,0.679609,0.010000,0.711477,0.010000,0.744617,0.010000,0.827159,0.245430,0.871259,0.118355,0.909514,0.016818,0.932841,0.010000
1,0.419370,0.782120,0.128073,0.661774,0.225895,0.637546,0.321792,0.607459,0.403229,0.590475,0.294110,0.506685,0.321958,0.396984,0.345840,0.301165,0.362691,0.218955,0.578103,0.816388,0.679062,0.900703,0.764052,0.971476,0.832485,0.990000,0.749234,0.873879,0.859578,0.938361,0.941891,0.985263,0.990000,0.990000,0.880620,0.932527,0.975038,0.973295,0.990000,0.990000,0.990000,0.990000
0,0.376081,0.585201,0.035564,0.488060,0.149580,0.442910,0.238541,0.403205,0.318650,0.369029,0.332505,0.578806,0.446591,0.649471,0.533390,0.703458,0.606917,0.754268,0.530685,0.620838,0.639158,0.724630,0.731671,0.805745,0.793962,0.870213,0.753575,0.618798,0.881737,0.660057,0.979340,0.691917,0.990000,0.719109,0.872857,0.734293,0.976196,0.794006,0.990000,0.840892,0.990000,0.876900
0,0.515654,0.744587,0.190390,0.730030,0.275106,0.666746,0.354769,0.610431,0.416519,0.560386,0.466989,0.772612,0.574385,0.831552,0.655557,0.886378,0.725543,0.926298,0.686583,0.712957,0.811704,0.753463,0.917784,0.779504,0.990000,0.797618,0.863558,0.726567,0.984406,0.757105,0.990000,0.771192,0.990000,0.789148,0.990000,0.754320,0.990000,0.755947,0.990000,0.764755,0.990000,0.767980
0,0.644334,0.636154,0.264350,0.580197,0.368033,0.504499,0.464255,0.452681,0.546445,0.399817,0.598878,0.630255,0.729280,0.683473,0.831966,0.732120,0.918488,0.765594,0.843014,0.621029,0.988965,0.676382,0.990000,0.715744,0.990000,0.748669,0.990000,0.681052,0.990000,0.747005,0.990000,0.798535,0.990000,0.844627,0.990000,0.738396,0.990000,0.789818,0.990000,0.827826,0.990000,0.858445
0,0.471280,0.425820,0.165167,0.524461,0.234680,0.439733,0.292017,0.359400,0.344618,0.298361,0.434835,0.422962,0.557864,0.401171,0.651559,0.392144,0.740624,0.382763,0.622959,0.353417,0.758425,0.349159,0.867452,0.349398,0.956031,0.352295,0.788011,0.256476,0.905112,0.213002,0.990000,0.188148,0.990000,0.162069,0.942913,0.286856,0.990000,0.283208,0.990000,0.275836,0.990000,0.269562
4,0.491911,0.571731,0.010000,0.587036,0.010000,0.546391,0.010000,0.501622,0.069079,0.069806,0.255684,0.304352,0.251255,0.154625,0.254553,0.037579,0.256474,0.010000,0.701392,0.517689,0.863186,0.561520,0.990000,0.594893,0.990000,0.620177,0.921843,0.550410,0.990000,0.599402,0.990000,0.630664,0.990000,0.662959,0.990000,0.576926,0.990000,0.589638,0.990000,0.604908,0.990000,0.606769
3,0.335972,0.374410,0.010000,0.432901,0.010000,0.404465,0.010000,0.378694,0.010000,0.353591,0.092997,0.165946,0.063967,0.035450,0.038723,0.010000,0.027887,0.010000,0.315938,0.101080,0.304420,0.010000,0.286443,0.010000,0.279850,0.010000,0.536543,0.121807,0.540320,0.010000,0.540007,0.010000,0.542954,0.010000,0.729238,0.199415,0.743518,0.081269,0.747159,0.010000,0.762366,0.010000
3,0.633355,0.362440,0.104544,0.171691,0.028255,0.100046,0.010000,0.033756,0.010000,0.010000,0.535288,0.093360,0.582166,0.010000,0.618473,0.010000,0.643477,0.010000,0.733717,0.120635,0.785843,0.010000,0.830018,0.010000,0.866909,0.010000,0.905571,0.235529,0.969684,0.122992,0.990000,0.042635,0.990000,0.010000,0.990000,0.361868,0.990000,0.274065,0.990000,0.203991,0.990000,0.138287
4,0.401024,0.602030,0.010000,0.819051,0.010000,0.810648,0.010000,0.792209,0.010000,0.221478,0.074199,0.414050,0.023943,0.261594,0.010000,0.151148,0.010000,0.051545,0.593761,0.466210,0.766586,0.442159,0.906722,0.422704,0.990000,0.406226,0.824426,0.426855,0.978427,0.410726,0.990000,0.393116,0.990000,0.381073,0.990000,0.421144,0.990000,0.394038,0.990000,0.366547,0.990000,0.348686
2,0.490077,0.314035,0.102200,0.361789,0.219818,0.292222,0.316709,0.220266,0.406848,0.168528,0.197086,0.074605,0.165401,0.010000,0.140225,0.010000,0.118426,0.010000,0.442466,0.010000,0.420326,0.010000,0.401286,0.010000,0.389078,0.010000,0.923661,0.201391,0.990000,0.201525,0.990000,0.195996,0.990000,0.193571,0.990000,0.257950,0.990000,0.259569,0.990000,0.268964,0.990000,0.269256
2,0.409949,0.756445,0.094601,0.825887,0.153442,0.741104,0.204462,0.668705,0.253840,0.599247,0.166943,0.613227,0.136597,0.492925,0.105527,0.404522,0.091038,0.328672,0.365897,0.514451,0.344815,0.380029,0.332337,0.266523,0.318379,0.181281,0.732263,0.659201,0.856737,0.656230,0.945445,0.652869,0.990000,0.661312,0.870724,0.614646,0.972018,0.581806,0.990000,0.555045,0.990000,0.528113
1,0.668042,0.368369,0.251266,0.299547,0.364305,0.216308,0.475310,0.151449,0.563162,0.095400,0.471823,0.071556,0.506315,0.010000,0.527807,0.010000,0.544163,0.010000,0.888351,0.358640,0.990000,0.437091,0.990000,0.493772,0.990000,0.535357,0.990000,0.356827,0.990000,0.382405,0.990000,0.403517,0.990000,0.419848,0.990000,0.454994,0.990000,0.492114,0.990000,0.519638,0.990000,0.544010
0,0.661815,0.497201,0.312282,0.495536,0.405014,0.419169,0.483225,0.350835,0.556223,0.297703,0.623369,0.515692,0.750849,0.563838,0.847545,0.603459,0.924513,0.632688,0.849126,0.467729,0.987284,0.515958,0.990000,0.553569,0.990000,0.580276,0.990000,0.429403,0.990000,0.424338,0.990000,0.430961,0.990000,0.431517,0.990000,0.486041,0.990000,0.488071,0.990000,0.489939,0.990000,0.491919
3,0.380656,0.517614,0.010000,0.621727,0.010000,0.616133,0.010000,0.605822,0.010000,0.600379,0.172160,0.348502,0.156883,0.231475,0.144682,0.142109,0.139250,0.060439,0.367916,0.279538,0.370479,0.145340,0.372698,0.046514,0.371856,0.010000,0.545835,0.285892,0.541727,0.167313,0.539952,0.082196,0.531698,0.010000,0.730349,0.343169,0.740931,0.234600,0.754665,0.159958,0.762680,0.092772
2,0.531612,0.443582,0.107776,0.400146,0.228162,0.318645,0.326735,0.252032,0.422600,0.192815,0.275787,0.146604,0.271707,0.010000,0.273671,0.010000,0.272234,0.010000,0.563828,0.102764,0.585499,0.010000,0.608760,0.010000,0.628382,0.010000,0.985342,0.460084,0.990000,0.512965,0.990000,0.560550,0.990000,0.590912,0.990000,0.472724,0.990000,0.479884,0.990000,0.485057,0.990000,0.491947
4,0.573923,0.675897,0.010000,0.657647,0.010000,0.607239,0.010000,0.561693,0.282925,0.212023,0.404201,0.445733,0.422858,0.320749,0.434804,0.228442,0.440997,0.142727,0.753787,0.620669,0.896181,0.646714,0.990000,0.662025,0.990000,0.677946,0.933398,0.667606,0.990000,0.693646,0.990000,0.716428,0.990000,0.736830,0.990000,0.702215,0.990000,0.709442,0.990000,0.717915,0.990000,0.729710
2,0.344735,0.385510,0.010000,0.396672,0.057948,0.316782,0.163365,0.253735,0.254464,0.205344,0.076358,0.119824,0.058258,0.010000,0.045568,0.010000,0.035575,0.010000,0.309088,0.051417,0.293413,0.010000,0.276078,0.010000,0.265140,0.010000,0.790316,0.380964,0.934608,0.435341,0.990000,0.476864,0.990000,0.515330,0.982244,0.361648,0.990000,0.352696,0.990000,0.357546,0.990000,0.347021
4,0.546786,0.471110,0.010000,0.438030,0.010000,0.379713,0.010000,0.336835,0.161897,0.010000,0.330840,0.214792,0.326053,0.072302,0.323925,0.010000,0.318517,0.010000,0.733187,0.469223,0.871914,0.538590,0.982321,0.586656,0.990000,0.629400,0.937444,0.497669,0.990000,0.554397,0.990000,0.596209,0.990000,0.638735,0.990000,0.532353,0.990000,0.565523,0.990000,0.589269,0.990000,0.613967
3,0.426216,0.587549,0.010000,0.795022,0.010000,0.802599,0.010000,0.803540,0.010000,0.810322,0.189437,0.446149,0.148875,0.334518,0.116761,0.253034,0.096171,0.174977,0.324300,0.351719,0.269939,0.236000,0.233256,0.134671,0.195533,0.060854,0.549211,0.310654,0.528307,0.198815,0.515828,0.101805,0.495616,0.025161,0.738648,0.326707,0.734400,0.217818,0.731251,0.144439,0.730199,0.070240
3,0.412846,0.698343,0.010000,0.903433,0.010000,0.899755,0.010000,0.893834,0.010000,0.899454,0.164937,0.559869,0.133673,0.438402,0.103831,0.341810,0.078750,0.270175,0.323093,0.457339,0.273077,0.326935,0.240253,0.218233,0.211616,0.134242,0.546762,0.418121,0.536596,0.293800,0.516300,0.201387,0.512652,0.123031,0.707249,0.438607,0.678973,0.336098,0.651786,0.255519,0.633250,0.187054
1,0.522174,0.736056,0.227643,0.690263,0.309651,0.638256,0.389997,0.586445,0.453819,0.552825,0.381036,0.518329,0.403691,0.406723,0.424138,0.319477,0.440511,0.238802,0.686149,0.729848,0.801048,0.788842,0.892903,0.832208,0.969059,0.868026,0.843901,0.773067,0.940965,0.834617,0.990000,0.880117,0.990000,0.918921,0.983170,0.785287,0.990000,0.803124,0.990000,0.814164,0.990000,0.822270
3,0.394317,0.764661,0.010000,0.585834,0.010000,0.521529,0.010000,0.466942,0.010000,0.412813,0.309930,0.497520,0.359482,0.390116,0.397969,0.296632,0.432849,0.225737,0.484221,0.519492,0.526957,0.395241,0.564349,0.288785,0.590534,0.205072,0.654574,0.629202,0.701705,0.507426,0.730972,0.424337,0.767775,0.343804,0.811465,0.774233,0.885687,0.692783,0.934482,0.632414,0.976884,0.575158
1,0.469656,0.319194,0.166385,0.378885,0.225276,0.292879,0.274104,0.219021,0.310489,0.150653,0.225324,0.186497,0.179760,0.076746,0.148849,0.010000,0.112086,0.010000,0.617117,0.280251,0.739413,0.299754,0.838078,0.319441,0.914850,0.336490,0.781086,0.212096,0.892001,0.202638,0.981739,0.199279,0.990000,0.193569,0.914913,0.219399,0.990000,0.212361,0.990000,0.210808,0.990000,0.206401
3,0.365438,0.314591,0.010000,0.311105,0.010000,0.255341,0.010000,0.205575,0.010000,0.167732,0.149661,0.041504,0.166597,0.010000,0.182885,0.010000,0.196021,0.010000,0.380139,0.010000,0.385027,0.010000,0.391597,0.010000,0.397891,0.010000,0.643496,0.051193,0.661792,0.010000,0.677975,0.010000,0.693118,0.010000,0.838373,0.154561,0.849467,0.011031,0.861120,0.010000,0.870398,0.010000
1,0.627508,0.686570,0.365627,0.788748,0.436436,0.729131,0.505229,0.669345,0.557678,0.615439,0.410941,0.557754,0.385771,0.443281,0.367128,0.362935,0.350767,0.285344,0.767123,0.593203,0.892300,0.574281,0.989380,0.559544,0.990000,0.554176,0.924795,0.557102,0.990000,0.537409,0.990000,0.531166,0.990000,0.517644,0.990000,0.556672,0.990000,0.548296,0.990000,0.537501,0.990000,0.520176
0,0.622986,0.357979,0.239647,0.375050,0.345263,0.287223,0.437380,0.217984,0.515118,0.157088,0.582046,0.348483,0.729276,0.376839,0.844320,0.398635,0.946746,0.414552,0.835377,0.263391,0.990000,0.279445,0.990000,0.283205,0.990000,0.295334,0.990000,0.319742,0.990000,0.363408,0.990000,0.400051,0.990000,0.432929,0.990000,0.299660,0.990000,0.298914,0.990000,0.291681,0.990000,0.284978
1,0.476356,0.662254,0.178235,0.551164,0.287983,0.541317,0.388522,0.530688,0.464379,0.520799,0.384822,0.394414,0.445015,0.290106,0.487467,0.195197,0.523607,0.120998,0.628007,0.721348,0.710919,0.829942,0.787851,0.914534,0.846365,0.979581,0.817077,0.763235,0.929523,0.836759,0.990000,0.887231,0.990000,0.936381,0.941861,0.849474,0.990000,0.903773,0.990000,0.949707,0.990000,0.987166
3,0.521280,0.570589,0.010000,0.782512,0.010000,0.759138,0.010000,0.747668,0.010000,0.731028,0.183389,0.379306,0.127018,0.234639,0.074061,0.121153,0.035116,0.030797,0.418852,0.250161,0.367509,0.082570,0.324712,0.010000,0.298616,0.010000,0.674415,0.226338,0.636373,0.073838,0.607080,0.010000,0.578243,0.010000,0.944965,0.263712,0.943467,0.121339,0.933407,0.016960,0.935373,0.010000
4,0.437191,0.617789,0.010000,0.411610,0.010000,0.329517,0.010000,0.260660,0.266606,0.118906,0.351777,0.349904,0.403102,0.237480,0.443169,0.146631,0.480823,0.071920,0.594393,0.664911,0.692432,0.770404,0.765465,0.851360,0.829577,0.909608,0.777162,0.716651,0.890065,0.787239,0.965798,0.838133,0.990000,0.880638,0.887165,0.822555,0.978082,0.883532,0.990000,0.929571,0.990000,0.969370
4,0.403021,0.446916,0.010000,0.615717,0.010000,0.600771,0.010000,0.578845,0.010000,0.022846,0.129168,0.237612,0.107725,0.087805,0.084911,0.010000,0.069635,0.010000,0.591383,0.332701,0.761289,0.316186,0.894782,0.312228,0.990000,0.302959,0.814004,0.373285,0.953539,0.403044,0.990000,0.432719,0.990000,0.457109,0.986931,0.317023,0.990000,0.295579,0.990000,0.280058,0.990000,0.271565
3,0.332797,0.428203,0.010000,0.543006,0.010000,0.529967,0.010000,0.515350,0.010000,0.503024,0.061621,0.184784,0.039465,0.035674,0.028663,0.010000,0.010000,0.010000,0.266677,0.105835,0.227654,0.010000,0.204726,0.010000,0.181150,0.010000,0.579016,0.123307,0.583120,0.010000,0.598115,0.010000,0.605178,0.010000,0.786859,0.189886,0.803528,0.059088,0.812691,0.010000,0.820972,0.010000
3,0.472840,0.388049,0.010000,0.170362,0.010000,0.085549,0.010000,0.010000,0.010000,0.010000,0.325860,0.049995,0.380087,0.010000,0.420120,0.010000,0.454087,0.010000,0.555509,0.068012,0.606506,0.010000,0.642754,0.010000,0.671644,0.010000,0.820691,0.220965,0.902760,0.079960,0.962065,0.010000,0.990000,0.010000,0.987360,0.381790,0.990000,0.261076,0.990000,0.174514,0.990000,0.104485
4,0.482404,0.512963,0.010000,0.482503,0.010000,0.436787,0.010000,0.394496,0.114297,0.039575,0.287617,0.254746,0.306165,0.114898,0.316075,0.010000,0.331956,0.010000,0.653618,0.535793,0.780959,0.632775,0.888292,0.700981,0.971493,0.760232,0.892269,0.517508,0.990000,0.546537,0.990000,0.571376,0.990000,0.600361,0.990000,0.608980,0.990000,0.657958,0.990000,0.693030,0.990000,0.725953
1,0.346271,0.530041,0.036679,0.511191,0.133333,0.466361,0.217698,0.426782,0.295902,0.400506,0.160390,0.309714,0.157282,0.187870,0.159071,0.094312,0.157885,0.013447,0.504401,0.521346,0.628343,0.575810,0.720004,0.620269,0.798580,0.662085,0.689223,0.528420,0.802408,0.556142,0.896631,0.585017,0.968762,0.600976,0.815235,0.597750,0.914390,0.639447,0.988226,0.670608,0.990000,0.696891
0,0.384862,0.722267,0.055790,0.738107,0.128999,0.660618,0.193423,0.590910,0.250639,0.530576,0.356481,0.710393,0.479478,0.726814,0.572450,0.735568,0.655909,0.745648,0.549933,0.696863,0.676046,0.735773,0.783949,0.768769,0.870752,0.787577,0.737835,0.637924,0.858756,0.634061,0.951773,0.638286,0.990000,0.632404,0.878759,0.656374,0.986060,0.645405,0.990000,0.636735,0.990000,0.629853
1,0.362017,0.691330,0.010000,0.630080,0.087520,0.556420,0.182706,0.492898,0.256660,0.446486,0.187743,0.428807,0.212604,0.290510,0.237786,0.179351,0.263077,0.090287,0.556475,0.678981,0.705400,0.741576,0.814521,0.788671,0.907102,0.825458,0.774446,0.684550,0.912957,0.704847,0.990000,0.723950,0.990000,0.739562,0.925096,0.750277,0.990000,0.757310,0.990000,0.769545,0.990000,0.775141
4,0.326411,0.652604,0.010000,0.691611,0.010000,0.653583,0.010000,0.617087,0.010000,0.172455,0.104445,0.400050,0.111628,0.248264,0.123278,0.134253,0.132319,0.027904,0.530718,0.623904,0.681417,0.679720,0.815419,0.720662,0.910279,0.755469,0.743183,0.650989,0.888256,0.703461,0.990000,0.742166,0.990000,0.773505,0.925957,0.671800,0.990000,0.699959,0.990000,0.718709,0.990000,0.741809
1,0.456523,0.542216,0.114745,0.407384,0.235730,0.387081,0.346465,0.369760,0.444336,0.346181,0.342938,0.233501,0.387081,0.103433,0.429913,0.010000,0.467261,0.010000,0.628772,0.602799,0.744611,0.710296,0.829121,0.804205,0.900603,0.876228,0.836092,0.670990,0.946891,0.760702,0.990000,0.825354,0.990000,0.883445,0.985663,0.746583,0.990000,0.805873,0.990000,0.847334,0.990000,0.882771
1,0.534426,0.453048,0.149547,0.471751,0.250425,0.392556,0.339072,0.320371,0.413932,0.258971,0.285064,0.221193,0.263825,0.076024,0.250992,0.010000,0.245697,0.010000,0.728887,0.367769,0.887960,0.380759,0.990000,0.391548,0.990000,0.396503,0.938895,0.383349,0.990000,0.408274,0.990000,0.420516,0.990000,0.432069,0.990000,0.420115,0.990000,0.440460,0.990000,0.453569,0.990000,0.474437
3,0.487608,0.460341,0.010000,0.411683,0.010000,0.349538,0.010000,0.295313,0.010000,0.250605,0.265658,0.179372,0.267046,0.030113,0.268986,0.010000,0.276855,0.010000,0.509143,0.144352,0.524574,0.010000,0.534884,0.010000,0.551743,0.010000,0.758565,0.212772,0.781105,0.068340,0.799832,0.010000,0.814273,0.010000,0.978970,0.339453,0.990000,0.208833,0.990000,0.120421,0.990000,0.037338
4,0.653456,0.662349,0.094298,0.758973,0.010000,0.756421,0.010000,0.746653,0.230244,0.320213,0.430703,0.470030,0.401981,0.347922,0.386574,0.251666,0.374746,0.174791,0.812461,0.617114,0.947209,0.649261,0.990000,0.672107,0.990000,0.695612,0.990000,0.597932,0.990000,0.616955,0.990000,0.635164,0.990000,0.647829,0.990000,0.610196,0.990000,0.608919,0.990000,0.603680,0.990000,0.606366
2,0.400149,0.456884,0.104092,0.530808,0.188112,0.464775,0.250583,0.397922,0.316368,0.351608,0.187025,0.297402,0.163931,0.169832,0.156154,0.080823,0.145178,0.010000,0.346769,0.209972,0.321614,0.073988,0.301791,0.010000,0.278659,0.010000,0.728242,0.376465,0.844328,0.388253,0.939977,0.404384,0.990000,0.416834,0.869286,0.358696,0.980319,0.354673,0.990000,0.356714,0.990000,0.353237
3,0.519330,0.306507,0.010000,0.183001,0.010000,0.135924,0.010000,0.083310,0.010000,0.041518,0.372232,0.010000,0.406331,0.010000,0.443172,0.010000,0.466934,0.010000,0.617244,0.012748,0.667717,0.010000,0.710487,0.010000,0.754362,0.010000,0.814682,0.105357,0.856072,0.010000,0.892008,0.010000,0.917140,0.010000,0.983328,0.243617,0.990000,0.119840,0.990000,0.021670,0.990000,0.010000
3,0.632242,0.617084,0.010000,0.382053,0.010000,0.285399,0.010000,0.195570,0.010000,0.124789,0.462923,0.261110,0.499746,0.105999,0.522056,0.010000,0.550131,0.010000,0.714837,0.282805,0.755810,0.107855,0.791793,0.010000,0.817118,0.010000,0.990000,0.434396,0.990000,0.301066,0.990000,0.192682,0.990000,0.101751,0.990000,0.592664,0.990000,0.460842,0.990000,0.363321,0.990000,0.275568
1,0.619870,0.673169,0.338176,0.559268,0.439412,0.533567,0.527855,0.518341,0.611307,0.507872,0.535973,0.422177,0.588795,0.319225,0.630434,0.233490,0.667280,0.163644,0.795873,0.679515,0.911056,0.734619,0.990000,0.789463,0.990000,0.822733,0.945138,0.757051,0.990000,0.809733,0.990000,0.858696,0.990000,0.893893,0.990000,0.838807,0.990000,0.890546,0.990000,0.923418,0.990000,0.954876
1,0.587402,0.542931,0.180378,0.619192,0.266141,0.519638,0.343943,0.418127,0.403381,0.341949,0.287652,0.338633,0.248681,0.189229,0.224714,0.069170,0.199248,0.010000,0.779450,0.452921,0.954794,0.459144,0.990000,0.463775,0.990000,0.472219,0.990000,0.390130,0.990000,0.373416,0.990000,0.363806,0.990000,0.355151,0.990000,0.421233,0.990000,0.409926,0.990000,0.411954,0.990000,0.402302
1,0.383400,0.498670,0.090424,0.617864,0.171251,0.544077,0.239215,0.472155,0.306131,0.415334,0.098825,0.372533,0.042122,0.260265,0.010000,0.174826,0.010000,0.095234,0.533881,0.446740,0.676902,0.460643,0.790865,0.478601,0.874600,0.488135,0.714134,0.336504,0.838816,0.309030,0.935342,0.284509,0.990000,0.268666,0.860365,0.324876,0.963389,0.286204,0.990000,0.256289,0.990000,0.231045
3,0.568570,0.406240,0.010000,0.283552,0.010000,0.213912,0.010000,0.151548,0.010000,0.094462,0.412445,0.132792,0.432693,0.010000,0.454476,0.010000,0.476288,0.010000,0.649278,0.140065,0.694985,0.010000,0.735447,0.010000,0.764660,0.010000,0.846190,0.223079,0.901818,0.098999,0.937024,0.010000,0.971924,0.010000,0.990000,0.337448,0.990000,0.232698,0.990000,0.154428,0.990000,0.082519
1,0.630690,0.422371,0.232414,0.355056,0.359483,0.308009,0.475312,0.261269,0.568891,0.217413,0.451822,0.126011,0.488844,0.010000,0.520988,0.010000,0.543161,0.010000,0.819035,0.456879,0.958541,0.561950,0.990000,0.640894,0.990000,0.714222,0.990000,0.438684,0.990000,0.476523,0.990000,0.515358,0.990000,0.543536,0.990000,0.531244,0.990000,0.583657,0.990000,0.616328,0.990000,0.640461
4,0.638463,0.487056,0.035899,0.309478,0.010000,0.241643,0.010000,0.170930,0.443597,0.010000,0.526813,0.202147,0.579457,0.078873,0.621182,0.010000,0.660902,0.010000,0.829649,0.507696,0.955874,0.582149,0.990000,0.648387,0.990000,0.704274,0.990000,0.608932,0.990000,0.701747,0.990000,0.764364,0.990000,0.827900,0.990000,0.643224,0.990000,0.680847,0.990000,0.710984,0.990000,0.732696
3,0.417017,0.495505,0.010000,0.307856,0.010000,0.236086,0.010000,0.179421,0.010000,0.134998,0.288261,0.190651,0.317227,0.058139,0.349259,0.010000,0.372565,0.010000,0.494663,0.224532,0.536965,0.073098,0.569327,0.010000,0.592606,0.010000,0.729050,0.358548,0.793907,0.244547,0.854346,0.148111,0.893961,0.072904,0.867955,0.507880,0.934123,0.408373,0.983725,0.331078,0.990000,0.263737
